zip_code,competitor_count,avg_competitor_rating,market_saturation_score,opportunity_score,avg_price_tier,total_reviews,total_population,median_age,median_household_income,per_capita_income,pct_bachelors_plus,poverty_rate,diversity_index,pct_hispanic,median_gross_rent,median_home_value,housing_occupancy_rate,unemployment_rate,income_rent_ratio,pct_transit_commuters,total_households,has_tj
90061,7.0,3.885714285714286,5.44,0.181,1.75,63.0,28646.0,32.3,56837.0,22274.0,0.114016795355915,0.2337848216155833,0.5768392458513886,0.6936046917545207,1393.0,513300.0,0.9375076433899964,0.0754368408898468,3.400155539602776,0.0653566481994459,7666.0,0
90062,2.0,5.0,2.0,0.476,0.0,8.0,33528.0,37.6,61422.0,27334.0,0.1518317853457172,0.1557504175614411,0.5983150138620769,0.6428954903364352,1451.0,632300.0,0.9571330924714384,0.0739206534422403,3.527567195037905,0.0886886102403343,9802.0,0
90063,5.0,4.8,4.8,0.204,1.75,114.0,52008.0,33.4,69307.0,22385.0,0.119814041075737,0.1621289032456545,0.3513834302741525,0.9389901553607136,1404.0,587000.0,0.9452246209739398,0.072891543202787,4.11366334283001,0.0756894357233771,13529.0,0
90064,26.0,4.315384615384615,22.44,0.044,1.8235294117647056,3480.0,25956.0,40.1,123929.0,89040.0,0.6021489104116223,0.0725458468176914,0.5384458192778091,0.1439744182462629,2554.0,1655300.0,0.9098445595854924,0.0478176071020243,4.043624380057426,0.0343516924842226,11414.0,1
90065,10.0,4.69,9.38,0.105,1.6666666666666667,806.0,44897.0,38.7,88329.0,49880.0,0.3699780428461219,0.1338619506871283,0.6160046881593307,0.5181637971356661,1709.0,959500.0,0.9476455103831528,0.0720172387721155,4.307050906963136,0.0541040760986527,16200.0,0
90066,13.0,4.438461538461539,11.54,0.086,1.6666666666666667,1676.0,54142.0,39.3,100344.0,69109.0,0.5270822024497888,0.069539359462155,0.5994953187583393,0.255291640500905,2082.0,1519200.0,0.9436393530378924,0.0525323767252386,4.016330451488953,0.0368575146389069,24679.0,0
90067,8.0,4.1125,6.58,0.15,2.1666666666666665,2483.0,2653.0,59.7,125995.0,135876.0,0.4875666074600355,0.0663399924613644,0.4376032153710421,0.0625706747078778,3501.0,1529200.0,0.764,0.061389337641357,2.999024088355708,0.0196253345227475,1719.0,0
90068,4.0,3.275,2.62,0.368,2.5,1027.0,21064.0,42.0,97151.0,97971.0,0.5822419533851276,0.100930497531333,0.4091472092330811,0.1196828712495252,2107.0,1724100.0,0.80815034074482,0.0763874667212779,3.842390444549913,0.0238479883067928,11740.0,0
90069,15.0,4.246666666666667,12.74,0.078,2.333333333333333,1655.0,20045.0,44.0,106133.0,113021.0,0.6278268600322275,0.1091544025941631,0.2970060018957418,0.0780743327513095,2183.0,1026300.0,0.8610780029135214,0.0785336719983524,4.051496411665903,0.0268022181146025,13004.0,1
90071,3.0,4.333333333333333,2.6,0.37,1.3333333333333333,130.0,313.0,40.6,86305.5,8682.0,0.0,0.8594249201277955,0.6179149995438491,0.4408945686900958,1758.0,597700.0,1.0,0.4971098265895953,4.1805208333333335,0.5057471264367817,8.0,0
90073,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,62.8,86305.5,13403.0,0.0653266331658291,0.5404339250493096,0.6048398962035969,0.2228796844181459,1758.0,597700.0,0.0,0.1848739495798319,4.1805208333333335,0.3505154639175257,0.0,0
90077,3.0,4.066666666666666,2.44,0.394,3.0,135.0,7868.0,46.6,203194.0,145312.0,0.5479328398627911,0.0467717336044738,0.2833654908907992,0.0593543467208947,2803.0,2000001.0,0.8331482509716824,0.082487639864689,6.040968010464978,0.0076201641266119,3001.0,0
90089,3.0,4.4,2.64,0.365,1.5,161.0,4164.0,19.6,86305.5,12857.0,0.7218045112781954,0.0031219980787704,0.6759047747183105,0.1568203650336215,1758.0,597700.0,0.3333333333333333,0.0974729241877256,4.1805208333333335,0.0143638850889192,6.0,1
90094,4.0,3.9,3.12,0.311,2.0,789.0,11891.0,36.7,156536.0,110599.0,0.777985279578161,0.0593726347657892,0.585596964260246,0.1457404759902447,3501.0,1258800.0,0.9020476772616136,0.0410677618069815,3.7259830524612014,0.0028152318862053,5903.0,0
90201,7.0,4.328571428571428,6.06,0.162,1.4,135.0,95134.0,31.8,53692.0,18363.0,0.0670917183660142,0.2412386738705405,0.4525500743752874,0.9386444383711396,1512.0,511100.0,0.977948925820835,0.0687668075297733,2.959215167548501,0.0517855807810202,24126.0,0
90210,12.0,4.258333333333334,10.22,0.097,2.75,5023.0,19180.0,50.9,172285.0,138525.0,0.523518085545317,0.0909280500521376,0.2505799325759547,0.0596976016684045,3034.0,2000001.0,0.8145510835913312,0.0427074939564867,4.7320643814546255,0.0072586498911202,7893.0,0
90211,5.0,4.92,4.92,0.199,1.6666666666666667,223.0,9208.0,42.6,115025.0,79080.0,0.5139624803093227,0.1126194613379669,0.4755422765407262,0.0830799304952215,2494.0,2000001.0,0.8739030023094688,0.090721649484536,3.843390804597701,0.0175438596491228,3784.0,0
90212,6.0,3.516666666666667,4.22,0.231,2.25,739.0,10881.0,47.1,101963.0,93130.0,0.5772888736106336,0.0957632570535796,0.391504906493278,0.0837239224335998,2664.0,2000001.0,0.8843548387096775,0.1110581506196377,3.1895332832832834,0.0367766360194699,5483.0,0
90220,9.0,4.344444444444445,7.82,0.126,1.6,231.0,49101.0,34.4,69901.0,24250.0,0.1153611459035873,0.1940286348546872,0.5750443742656883,0.6602309525264252,1410.0,464900.0,0.9658330398027476,0.0792934163233102,4.131264775413712,0.0315416018662519,13710.0,0
90221,10.0,4.32,8.64,0.114,1.25,84.0,52119.0,32.7,64439.0,20316.0,0.0755624515128006,0.1702833899345728,0.5046802321654744,0.7845507396534853,1488.0,482400.0,0.9660041439643926,0.0773026981109178,3.6088149641577054,0.0423683267646005,12588.0,0
90222,1.0,3.8,0.76,1.163,1.0,97.0,33021.0,31.1,68722.0,21833.0,0.1061430408546839,0.1636837164228824,0.5600501852468287,0.7314436267829563,1405.0,509400.0,0.9615082482325216,0.0947498215328704,4.076037959667853,0.0359670241482454,8568.0,0
90230,10.0,3.81,7.62,0.13,1.6666666666666667,2254.0,32005.0,40.8,107870.0,67298.0,0.5233212875031515,0.1087642555850648,0.6467552083162282,0.3014841431026402,2300.0,984600.0,0.9392226148409892,0.049461037502807,3.908333333333333,0.0238395484297123,13290.0,1
90232,11.0,4.2727272727272725,9.4,0.105,2.0,2455.0,16352.0,37.3,113278.0,72223.0,0.573964981181476,0.0787059686888454,0.6147832171634205,0.2064579256360078,2465.0,1391000.0,0.920779387258044,0.0517593887872592,3.829546991210277,0.0334459853163966,7183.0,1
90240,4.0,3.575,2.86,0.338,2.0,452.0,26026.0,38.7,99874.0,40764.0,0.2527608049778575,0.0972873280565588,0.5521357676069552,0.7081380158303235,1913.0,710700.0,0.9623090408214376,0.0470596662130219,4.350670848579892,0.0186944766319042,7685.0,0
90241,9.0,3.9,7.02,0.14,1.75,9686.0,45341.0,35.6,81220.0,35676.0,0.2452737780389852,0.0992038111201782,0.5347287950280705,0.7489689243730839,1775.0,707200.0,0.9596923892866612,0.0692237669645812,3.813145539906104,0.0268499427262313,14476.0,0
