total_population,median_age,median_household_income,per_capita_income,population_below_poverty,bachelors_degree_holders,masters_degree_holders,doctorate_holders,education_population_base,white_alone,black_alone,asian_alone,hispanic_or_latino,median_gross_rent,median_home_value,occupied_housing_units,total_housing_units,total_commuters,public_transit_commuters,total_households,labor_force,unemployed,zip,pct_bachelors_plus,poverty_rate,diversity_index,pct_transit_commuters,housing_occupancy_rate,pct_hispanic,income_rent_ratio,unemployment_rate
68031.0,30.7,69559.0,23226.0,13085.0,2831.0,885.0,63.0,39256.0,19063.0,8241.0,10993.0,41725.0,1385.0,354600.0,17415.0,18523.0,27971.0,522.0,17415.0,30683.0,1885.0,95206,0.09626553902588139,0.19233878672957916,0.6418948405444032,0.01866218583532945,0.9401824758408465,0.6133233378900795,4.185258724428399,0.061434670664537366
52877.0,33.2,66459.0,32167.0,8530.0,4537.0,1547.0,289.0,33463.0,18339.0,7247.0,7435.0,22397.0,1469.0,372500.0,18894.0,20179.0,22225.0,368.0,18894.0,25366.0,2384.0,95207,0.19044915279562502,0.16131777521417628,0.6920562951096696,0.01655793025871766,0.936319936567719,0.4235679028689222,3.7700816882232813,0.09398407316880864
46756.0,35.5,94324.0,33638.0,4290.0,4647.0,1356.0,177.0,30293.0,14206.0,5019.0,11266.0,16441.0,1768.0,427700.0,13256.0,13746.0,18421.0,191.0,13256.0,21401.0,2302.0,95209,0.2040075264912686,0.09175293010522714,0.7165956341127372,0.010368601053145866,0.9643532664047723,0.35163401488579005,4.445889894419306,0.10756506705294146
42654.0,31.5,58815.0,22283.0,8470.0,2074.0,439.0,105.0,25566.0,9715.0,5252.0,12732.0,16830.0,1385.0,310400.0,11983.0,12607.0,14713.0,149.0,11983.0,17387.0,1748.0,95210,0.1024016271610733,0.19857457682749566,0.7138852416683579,0.010127098484333583,0.9505036884270643,0.394570263046842,3.538808664259928,0.1005348823833899
1676.0,19.8,,4407.0,0.0,44.0,0.0,0.0,53.0,1255.0,48.0,285.0,251.0,,,0.0,0.0,132.0,20.0,0.0,204.0,59.0,95211,0.8301886792452831,0.0,0.4909535142896595,0.15151515151515152,,0.14976133651551313,,0.28921568627450983
27848.0,38.2,108958.0,36450.0,1555.0,3828.0,1010.0,52.0,18111.0,7204.0,2269.0,11201.0,6981.0,2229.0,475600.0,7905.0,8065.0,12493.0,51.0,7905.0,14104.0,857.0,95212,0.27000165645188007,0.055838839413961505,0.6976424767277913,0.004082286080204915,0.9801611903285803,0.25068227520827346,4.073500822491401,0.060762904140669316
25647.0,37.5,58361.0,22174.0,4216.0,902.0,284.0,47.0,16832.0,12389.0,1252.0,703.0,16259.0,1206.0,352900.0,6679.0,7363.0,8346.0,75.0,6679.0,9519.0,834.0,95215,0.07325332699619772,0.16438569813233517,0.5516448876861644,0.008986340762041696,0.90710308298248,0.6339532888836901,4.032683803206191,0.08761424519382288
30165.0,35.8,93638.0,49005.0,1559.0,4827.0,1240.0,310.0,19850.0,12800.0,2913.0,7140.0,8739.0,1757.0,488500.0,11018.0,11507.0,13620.0,170.0,11018.0,14901.0,637.0,95219,0.3212594458438287,0.05168241339300514,0.6997405444198284,0.012481644640234948,0.9575041279221344,0.28970661362506217,4.441187630430658,0.0427488088047782
8244.0,39.9,108101.0,46669.0,504.0,818.0,272.0,131.0,5413.0,5484.0,16.0,161.0,2841.0,1418.0,720700.0,2683.0,2895.0,3700.0,0.0,2683.0,4115.0,297.0,95220,0.2255680768520229,0.0611353711790393,0.4719203158696078,0.0,0.9267702936096719,0.3446142649199418,6.352903149976493,0.07217496962332928
398.0,29.8,,29970.0,12.0,0.0,0.0,0.0,253.0,128.0,0.0,0.0,215.0,,,92.0,141.0,292.0,0.0,92.0,292.0,0.0,95221,0.0,0.03015075376884422,0.4678322807673674,0.0,0.6524822695035462,0.5402010050251256,,0.0
5236.0,54.8,60156.0,34947.0,778.0,648.0,207.0,56.0,4022.0,4612.0,38.0,4.0,311.0,1631.0,440000.0,2205.0,2896.0,1753.0,11.0,2205.0,1959.0,147.0,95222,0.22650422675285928,0.14858670741023683,0.13315768283320595,0.006274957216200799,0.7613950276243094,0.059396485867074106,3.0735744941753524,0.07503828483920368
2470.0,61.8,97574.0,62716.0,150.0,487.0,304.0,59.0,2197.0,2291.0,0.0,30.0,84.0,1115.0,407600.0,1224.0,7230.0,998.0,24.0,1224.0,1057.0,59.0,95223,0.38689121529358217,0.06072874493927125,0.0911801038204364,0.02404809619238477,0.16929460580912864,0.0340080971659919,7.292526158445441,0.05581835383159887
311.0,54.8,54605.0,26408.0,69.0,81.0,59.0,0.0,235.0,268.0,0.0,0.0,29.0,,,160.0,323.0,109.0,0.0,160.0,109.0,0.0,95224,0.5957446808510638,0.22186495176848875,0.17621784625151626,0.0,0.4953560371517028,0.0932475884244373,,0.0
1019.0,60.1,95713.0,33472.0,118.0,64.0,0.0,0.0,815.0,1002.0,0.0,0.0,0.0,686.0,599700.0,325.0,387.0,346.0,0.0,325.0,364.0,0.0,95225,0.0785276073619632,0.11579980372914622,0.0,0.0,0.8397932816537468,0.0,11.626943634596696,0.0
1180.0,46.8,141607.0,51606.0,50.0,180.0,101.0,0.0,925.0,1017.0,0.0,0.0,335.0,,824600.0,375.0,375.0,515.0,0.0,375.0,567.0,52.0,95227,0.3037837837837838,0.0423728813559322,0.37277121774447686,0.0,1.0,0.2838983050847458,,0.09171075837742504
4648.0,51.2,97301.0,45022.0,397.0,533.0,140.0,7.0,3610.0,3613.0,119.0,39.0,1068.0,1838.0,387700.0,1749.0,2505.0,1877.0,19.0,1749.0,2066.0,189.0,95228,0.1883656509695291,0.08541308089500861,0.3931447325945454,0.010122535961640916,0.6982035928143713,0.229776247848537,4.411543344214726,0.0914811229428848
513.0,38.1,130048.0,62985.0,0.0,20.0,3.0,0.0,371.0,316.0,0.0,0.0,230.0,2122.0,668200.0,202.0,253.0,228.0,44.0,202.0,297.0,13.0,95230,0.06199460916442048,0.0,0.48759543265037764,0.19298245614035087,0.7984189723320159,0.44834307992202727,5.107131636820609,0.04377104377104377
4865.0,35.8,70242.0,19364.0,681.0,116.0,22.0,17.0,3607.0,2438.0,371.0,182.0,2999.0,1563.0,470400.0,674.0,830.0,1752.0,0.0,674.0,1814.0,39.0,95231,0.04297199889104519,0.13997944501541623,0.5789139383669499,0.0,0.8120481927710843,0.6164439876670093,3.7450415866922584,0.021499448732083794
202.0,35.6,,33061.0,29.0,86.0,0.0,0.0,202.0,202.0,0.0,0.0,0.0,,592100.0,48.0,67.0,69.0,0.0,48.0,156.0,87.0,95232,0.42574257425742573,0.14356435643564355,0.0,0.0,0.7164179104477612,0.0,,0.5576923076923077
233.0,60.3,,45654.0,62.0,48.0,0.0,0.0,208.0,233.0,0.0,0.0,0.0,,425000.0,115.0,233.0,101.0,0.0,115.0,162.0,48.0,95233,0.23076923076923078,0.26609442060085836,0.0,0.0,0.49356223175965663,0.0,,0.2962962962962963
4518.0,39.1,81125.0,39557.0,545.0,584.0,143.0,41.0,2982.0,2970.0,0.0,28.0,1603.0,1608.0,618700.0,1676.0,1863.0,1887.0,0.0,1676.0,2204.0,260.0,95236,0.2575452716297787,0.12062859672421425,0.4618931059325291,0.0,0.8996242619431025,0.35480301018149624,4.2042392205638475,0.11796733212341198
3992.0,40.8,89042.0,46735.0,367.0,311.0,210.0,0.0,2798.0,2995.0,5.0,43.0,1300.0,1154.0,406200.0,1479.0,1479.0,1761.0,0.0,1479.0,1916.0,112.0,95237,0.18620443173695497,0.09193386773547094,0.43473134294885873,0.0,1.0,0.3256513026052104,6.4299537839399195,0.05845511482254697
50245.0,33.7,70212.0,30807.0,8327.0,4010.0,1497.0,167.0,31696.0,23695.0,520.0,6266.0,23415.0,1342.0,413900.0,16242.0,17347.0,21397.0,100.0,16242.0,24702.0,2290.0,95240,0.17901312468450278,0.1657279331276744,0.6043594095117499,0.004673552367154274,0.9363002248227359,0.46601651905662256,4.359910581222056,0.0927050441259817
27433.0,39.8,96161.0,46270.0,2068.0,3718.0,1357.0,245.0,19105.0,18200.0,439.0,2268.0,7128.0,1815.0,518400.0,10149.0,10831.0,12424.0,34.0,10149.0,13974.0,1184.0,95242,0.2784611358283172,0.07538366201290417,0.5071195414252148,0.002736638763683194,0.9370325916351214,0.25983304778915906,4.415105601469238,0.08472878202375841
2813.0,58.0,80826.0,39198.0,315.0,267.0,96.0,30.0,2358.0,2281.0,118.0,94.0,319.0,1302.0,401000.0,1040.0,1336.0,988.0,0.0,1040.0,1036.0,37.0,95245,0.16666666666666666,0.1119800924280128,0.3262615108182976,0.0,0.7784431137724551,0.1134020618556701,5.173195084485407,0.03571428571428571
1548.0,55.1,90658.0,30512.0,307.0,295.0,0.0,0.0,1435.0,1412.0,103.0,7.0,91.0,3056.0,325000.0,506.0,677.0,241.0,0.0,506.0,291.0,14.0,95246,0.20557491289198607,0.19832041343669252,0.22641748748639867,0.0,0.7474150664697193,0.05878552971576227,2.4721313263525304,0.048109965635738834
4022.0,54.6,73413.0,40414.0,370.0,738.0,253.0,47.0,3109.0,3622.0,0.0,29.0,191.0,1665.0,443800.0,1671.0,2559.0,1604.0,0.0,1671.0,1703.0,53.0,95247,0.33386941138629783,0.0919940328194928,0.10871634129044694,0.0,0.652989449003517,0.04748881153654898,3.674324324324324,0.031121550205519672
106.0,17.7,,19569.0,44.0,0.0,0.0,0.0,44.0,106.0,0.0,0.0,0.0,,,31.0,140.0,13.0,0.0,31.0,30.0,17.0,95248,0.0,0.41509433962264153,0.0,0.0,0.22142857142857142,0.0,,0.5666666666666667
4908.0,45.0,43815.0,24630.0,1526.0,656.0,138.0,0.0,3768.0,4178.0,63.0,114.0,917.0,1487.0,392000.0,1655.0,1978.0,1447.0,13.0,1655.0,1524.0,35.0,95249,0.21072186836518048,0.31092094539527304,0.34109705179365435,0.008984105044920525,0.8367037411526794,0.18683781581092093,2.4554472091459316,0.022965879265091863
521.0,60.6,95074.0,57729.0,12.0,39.0,12.0,12.0,521.0,515.0,0.0,0.0,17.0,,389100.0,317.0,353.0,291.0,0.0,317.0,291.0,0.0,95251,0.12092130518234165,0.023032629558541268,0.06186754480185419,0.0,0.8980169971671388,0.03262955854126679,,0.0
14622.0,45.7,89660.0,38129.0,1263.0,1019.0,474.0,45.0,10496.0,11620.0,5.0,550.0,2517.0,1851.0,418300.0,4984.0,5565.0,5945.0,2.0,4984.0,6486.0,393.0,95252,0.14653201219512196,0.08637669265490357,0.34371544205740023,0.000336417157275021,0.8955974842767296,0.1721378744357817,4.036556816135422,0.06059204440333025
504.0,20.9,,22366.0,0.0,6.0,31.0,0.0,197.0,163.0,0.0,0.0,341.0,1164.0,,136.0,136.0,242.0,0.0,136.0,242.0,0.0,95253,0.18781725888324874,0.0,0.43763384983623077,0.0,1.0,0.6765873015873016,,0.0
350.0,65.7,67614.0,43670.0,0.0,60.0,11.0,0.0,322.0,318.0,0.0,0.0,32.0,,465300.0,189.0,189.0,189.0,0.0,189.0,217.0,28.0,95254,0.2204968944099379,0.0,0.16613877551020395,0.0,1.0,0.09142857142857143,,0.12903225806451613
1787.0,56.4,65139.0,24011.0,393.0,95.0,26.0,42.0,1365.0,1108.0,0.0,29.0,353.0,1182.0,255100.0,726.0,1086.0,583.0,0.0,726.0,610.0,27.0,95255,0.11941391941391942,0.21992165640738667,0.3905166433944418,0.0,0.6685082872928176,0.19753777280358142,4.592428087986463,0.04426229508196721
398.0,60.2,119167.0,47949.0,57.0,62.0,0.0,0.0,398.0,387.0,0.0,0.0,48.0,1886.0,317800.0,148.0,290.0,112.0,0.0,148.0,128.0,16.0,95257,0.15577889447236182,0.14321608040201006,0.1963376932223544,0.0,0.5103448275862069,0.12060301507537688,5.265420643336868,0.125
3885.0,46.9,115298.0,52986.0,258.0,415.0,272.0,59.0,3002.0,2858.0,31.0,71.0,909.0,1406.0,572400.0,1511.0,1576.0,1768.0,0.0,1511.0,1967.0,79.0,95258,0.24850099933377748,0.06640926640926641,0.39873403726501433,0.0,0.958756345177665,0.23397683397683397,6.833688952110005,0.04016268429079817
41660.0,34.2,66749.0,33452.0,6487.0,3290.0,1057.0,71.0,26319.0,19987.0,2045.0,2584.0,21474.0,1174.0,342900.0,12828.0,13173.0,16692.0,56.0,12828.0,19179.0,1963.0,95301,0.16786352065048063,0.1557129140662506,0.5897581283819271,0.0033549005511622335,0.9738100660441813,0.5154584733557369,4.7380039750141965,0.10235153031962042
891.0,43.4,148889.0,90644.0,124.0,104.0,12.0,0.0,597.0,444.0,0.0,79.0,389.0,1010.0,636500.0,318.0,327.0,398.0,0.0,318.0,463.0,65.0,95303,0.19430485762144054,0.13916947250280584,0.5735490727916281,0.0,0.9724770642201835,0.43658810325476993,12.28457095709571,0.14038876889848811
15235.0,37.1,103138.0,43353.0,853.0,1691.0,437.0,79.0,10256.0,7366.0,895.0,1467.0,5688.0,2226.0,812900.0,4631.0,4982.0,6474.0,127.0,4631.0,7553.0,639.0,95304,0.21519110764430577,0.05598949786675418,0.6231295506673392,0.019616929255483473,0.9295463669209153,0.37335083688874304,3.861111111111111,0.0846021448431087
158.0,67.3,,38882.0,0.0,0.0,0.0,0.0,158.0,85.0,0.0,44.0,0.0,,,56.0,131.0,44.0,0.0,56.0,44.0,0.0,95305,0.0,0.0,0.44949221801574435,0.0,0.42748091603053434,0.0,,0.0
784.0,60.4,61542.0,33482.0,123.0,98.0,23.0,24.0,655.0,683.0,0.0,7.0,148.0,1140.0,352000.0,389.0,434.0,245.0,0.0,389.0,255.0,10.0,95306,0.22137404580152673,0.1568877551020408,0.3044554314454805,0.0,0.8963133640552995,0.18877551020408162,4.498684210526315,0.0392156862745098
47978.0,32.0,71786.0,24174.0,7477.0,2133.0,683.0,41.0,29082.0,23501.0,737.0,4049.0,30213.0,1460.0,369300.0,13030.0,13383.0,18502.0,106.0,13030.0,21318.0,2013.0,95307,0.09823946083488068,0.1558422610363083,0.5669340521586675,0.00572911036644687,0.9736232533811552,0.6297261244737171,4.097374429223744,0.09442724458204334
1849.0,48.0,55543.0,33865.0,313.0,226.0,75.0,0.0,1321.0,1691.0,11.0,3.0,182.0,795.0,376700.0,764.0,920.0,763.0,0.0,764.0,836.0,48.0,95310,0.22785768357305072,0.16928069226608977,0.18760947424559138,0.0,0.8304347826086956,0.09843158464034614,5.8221174004192875,0.05741626794258373
2182.0,56.6,49844.0,34160.0,476.0,166.0,55.0,56.0,1684.0,1725.0,0.0,4.0,522.0,,270600.0,1060.0,1526.0,950.0,0.0,1060.0,992.0,29.0,95311,0.16448931116389548,0.21814848762603117,0.3589649972439318,0.0,0.6946264744429882,0.2392300641613199,,0.029233870967741934
284.0,28.9,87734.0,26825.0,11.0,11.0,3.0,0.0,160.0,174.0,4.0,0.0,156.0,1261.0,181300.0,73.0,73.0,106.0,0.0,73.0,110.0,4.0,95312,0.0875,0.03873239436619718,0.510308723869626,0.0,1.0,0.5492957746478874,5.797911710282844,0.03636363636363636
860.0,38.6,57955.0,39367.0,101.0,78.0,13.0,0.0,623.0,528.0,0.0,0.0,470.0,,562500.0,356.0,422.0,455.0,0.0,356.0,522.0,67.0,95313,0.14606741573033707,0.11744186046511627,0.49831125176204116,0.0,0.8436018957345972,0.5465116279069767,,0.12835249042145594
13317.0,32.2,72813.0,24510.0,1898.0,861.0,211.0,0.0,7746.0,3644.0,11.0,787.0,9787.0,1204.0,326700.0,3596.0,3665.0,5779.0,13.0,3596.0,6579.0,542.0,95315,0.13839400981151562,0.1425245926259668,0.4582574872987202,0.002249524139124416,0.9811732605729877,0.7349252834722535,5.039659468438538,0.08238334093327253
7154.0,41.6,91600.0,43963.0,670.0,689.0,109.0,4.0,4691.0,4866.0,15.0,203.0,2394.0,1324.0,399100.0,2472.0,2528.0,3149.0,0.0,2472.0,3563.0,307.0,95316,0.17096567895971007,0.09365389991613084,0.47334815628562876,0.0,0.9778481012658228,0.33463796477495106,5.765357502517624,0.08616334549536907
948.0,28.5,53555.0,25208.0,123.0,28.0,8.0,0.0,518.0,314.0,12.0,0.0,779.0,962.0,450000.0,263.0,289.0,353.0,0.0,263.0,377.0,12.0,95317,0.0694980694980695,0.12974683544303797,0.4221404148154214,0.0,0.9100346020761245,0.8217299578059072,4.639206514206514,0.03183023872679045
522.0,36.9,52543.0,41616.0,0.0,130.0,146.0,0.0,367.0,522.0,0.0,0.0,0.0,724.0,293100.0,269.0,341.0,313.0,0.0,269.0,342.0,29.0,95318,0.7520435967302452,0.0,0.0,0.0,0.7888563049853372,0.0,6.047767034990792,0.0847953216374269
1651.0,36.7,48933.0,22372.0,296.0,76.0,0.0,0.0,1245.0,1065.0,8.0,15.0,974.0,1083.0,268900.0,557.0,578.0,761.0,0.0,557.0,897.0,67.0,95319,0.06104417670682731,0.17928528164748636,0.5100502276188872,0.0,0.9636678200692042,0.5899454875832829,3.765235457063712,0.07469342251950947
12385.0,36.0,76570.0,44212.0,1402.0,1199.0,344.0,8.0,8552.0,9373.0,47.0,145.0,3003.0,1559.0,484300.0,4544.0,4916.0,4729.0,0.0,4544.0,5246.0,461.0,95320,0.18136108512628624,0.11320145337101332,0.38656830964315436,0.0,0.9243287225386493,0.24247073072264835,4.092901432542228,0.08787647731605032
4068.0,58.9,66708.0,43917.0,379.0,718.0,220.0,22.0,3304.0,3301.0,0.0,99.0,471.0,1452.0,373500.0,1771.0,3685.0,1313.0,0.0,1771.0,1515.0,130.0,95321,0.29055690072639223,0.0931661750245821,0.2573567161201926,0.0,0.48059701492537316,0.11578171091445427,3.8285123966942147,0.0858085808580858
9392.0,37.3,59397.0,25195.0,703.0,547.0,127.0,0.0,6058.0,4725.0,72.0,272.0,5761.0,1185.0,418800.0,3236.0,3753.0,2882.0,0.0,3236.0,3826.0,586.0,95322,0.11125784087157478,0.07485093696763202,0.5260087356945116,0.0,0.8622435385025313,0.6133943781942078,4.177004219409283,0.15316257187663357
1516.0,40.4,85391.0,33749.0,151.0,146.0,39.0,3.0,935.0,1067.0,0.0,35.0,517.0,1077.0,490800.0,463.0,486.0,649.0,11.0,463.0,783.0,112.0,95323,0.20106951871657755,0.09960422163588391,0.46321382013542856,0.01694915254237288,0.9526748971193416,0.34102902374670185,6.607164964407304,0.14303959131545338
8763.0,36.2,71523.0,33984.0,1432.0,450.0,95.0,0.0,5635.0,5633.0,0.0,0.0,3625.0,1305.0,380600.0,2646.0,2802.0,3288.0,0.0,2646.0,3561.0,241.0,95324,0.09671694764862467,0.16341435581421887,0.4764786053677117,0.0,0.9443254817987152,0.41367111719730687,4.567241379310345,0.06767761864644763
10672.0,39.6,97952.0,39857.0,1016.0,991.0,173.0,48.0,7008.0,7916.0,133.0,292.0,3328.0,1408.0,441700.0,4055.0,4233.0,4672.0,0.0,4055.0,5183.0,256.0,95326,0.17294520547945205,0.0952023988005997,0.45770727592419647,0.0,0.9579494448381762,0.3118440779610195,5.797348484848484,0.04939224387420413
8788.0,40.2,59371.0,30927.0,957.0,557.0,185.0,24.0,6931.0,6277.0,623.0,114.0,1871.0,1039.0,314100.0,2968.0,3274.0,2389.0,0.0,2968.0,2922.0,512.0,95327,0.1105179627759342,0.1088984979517524,0.45147294147154493,0.0,0.9065363469761759,0.21290395994538006,4.761870388193776,0.17522245037645448
3856.0,31.2,51519.0,18061.0,1265.0,139.0,17.0,0.0,2137.0,1848.0,0.0,136.0,2994.0,1279.0,408100.0,1103.0,1146.0,1245.0,0.0,1103.0,1433.0,125.0,95328,0.07299953205428171,0.32806016597510373,0.49970162003292584,0.0,0.962478184991274,0.7764522821576764,3.3567240031274435,0.08722958827634333
2394.0,55.4,71800.0,40267.0,224.0,230.0,39.0,2.0,1906.0,1857.0,51.0,3.0,520.0,1397.0,336800.0,1094.0,1380.0,902.0,0.0,1094.0,984.0,73.0,95329,0.14218258132214062,0.0935672514619883,0.3702860403322571,0.0,0.7927536231884058,0.2172096908939014,4.282987353853495,0.0741869918699187
30051.0,33.5,107665.0,34536.0,2474.0,3012.0,705.0,130.0,18478.0,9406.0,2492.0,8164.0,11794.0,2134.0,543600.0,7481.0,7968.0,12657.0,235.0,7481.0,14247.0,1258.0,95330,0.20819352743803443,0.08232671125752887,0.7039506997334313,0.01856680097969503,0.9388805220883534,0.3924661408938139,4.204350203061543,0.08829929107882362
3157.0,30.7,62102.0,22135.0,361.0,163.0,119.0,8.0,1819.0,1171.0,8.0,31.0,2545.0,1035.0,310900.0,809.0,903.0,1090.0,0.0,809.0,1194.0,81.0,95333,0.1594282572842221,0.11434906556857777,0.44331368206793964,0.0,0.8959025470653378,0.8061450744377574,5.000161030595813,0.0678391959798995
17302.0,31.8,71273.0,20731.0,2928.0,933.0,191.0,59.0,10535.0,4206.0,20.0,3389.0,12231.0,1222.0,304200.0,4086.0,4325.0,7206.0,0.0,4086.0,8380.0,743.0,95334,0.1122923588039867,0.16922899086810772,0.5461031043539943,0.0,0.9447398843930636,0.7069124956652411,4.860406437534097,0.08866348448687351
49145.0,38.1,81154.0,34849.0,4771.0,3633.0,1254.0,124.0,33392.0,28808.0,1114.0,3504.0,21264.0,1691.0,476200.0,15812.0,16714.0,19987.0,351.0,15812.0,22592.0,1713.0,95336,0.15006588404408241,0.0970800691830298,0.5668407685319283,0.017561414919697805,0.9460332655259064,0.4326788076101333,3.9993100729351467,0.07582330028328611
44192.0,35.6,99665.0,37116.0,4224.0,4574.0,1429.0,137.0,28463.0,18327.0,1875.0,10058.0,16965.0,1841.0,568100.0,13012.0,13567.0,19252.0,405.0,13012.0,21001.0,1137.0,95337,0.21571865228542317,0.09558291093410572,0.6734064483548425,0.021036775399958445,0.9590919142035822,0.38389301230992035,4.511361578852073,0.0541402790343317
10102.0,54.8,58042.0,35187.0,1645.0,1426.0,617.0,45.0,7722.0,8453.0,36.0,119.0,675.0,1144.0,345200.0,4751.0,5541.0,3403.0,22.0,4751.0,3788.0,302.0,95338,0.2703962703962704,0.16283904177390615,0.16536058768198858,0.006464883925947693,0.8574264573181736,0.06681845179172441,4.228001165501166,0.07972544878563886
36833.0,32.2,64809.0,34517.0,6694.0,3606.0,1486.0,387.0,22723.0,18494.0,1141.0,2970.0,18516.0,1120.0,355600.0,12323.0,13171.0,13675.0,100.0,12323.0,16945.0,2488.0,95340,0.24112133081019232,0.1817392012597399,0.5889892878606089,0.007312614259597806,0.9356161263381672,0.5027013819129584,4.822098214285714,0.14682797285334906
34541.0,27.6,54448.0,18888.0,10098.0,1042.0,203.0,50.0,18568.0,10139.0,1190.0,3042.0,24944.0,1089.0,265600.0,9074.0,9329.0,12215.0,96.0,9074.0,14257.0,1598.0,95341,0.06974364498061181,0.2923482238499175,0.5240428488184462,0.007859189521080638,0.9726658805874155,0.7221562780463797,4.166513621059075,0.11208529143578592
528.0,38.5,65500.0,35590.0,35.0,95.0,74.0,13.0,426.0,517.0,0.0,3.0,181.0,,389700.0,270.0,323.0,223.0,0.0,270.0,223.0,0.0,95345,0.4272300469483568,0.06628787878787878,0.3893805669911131,0.0,0.8359133126934984,0.3428030303030303,,0.0
1041.0,52.6,84707.0,46274.0,47.0,162.0,59.0,47.0,861.0,1023.0,0.0,18.0,31.0,997.0,495700.0,429.0,1351.0,443.0,0.0,429.0,544.0,70.0,95346,0.31126596980255516,0.04514889529298751,0.08821041713076405,0.0,0.31754256106587714,0.029779058597502402,7.080157138080909,0.12867647058823528
35853.0,30.6,62551.0,25372.0,7723.0,2495.0,788.0,295.0,21377.0,13770.0,2276.0,5829.0,17011.0,1402.0,331700.0,10998.0,11979.0,14041.0,204.0,10998.0,16361.0,1900.0,95348,0.16737615193899985,0.2154073578222185,0.6573393006441661,0.014528879709422406,0.918106686701728,0.47446517725155496,3.7179624346172133,0.11612982091559196
55368.0,35.3,66185.0,32677.0,8532.0,5431.0,1322.0,205.0,36288.0,35499.0,2313.0,4432.0,20218.0,1386.0,367600.0,19205.0,20100.0,22164.0,294.0,19205.0,25047.0,2060.0,95350,0.19174382716049382,0.1540962288686606,0.5658237880175446,0.013264753654574987,0.9554726368159204,0.3651567692529981,3.9793771043771042,0.08224537868806643
48134.0,30.1,52525.0,19864.0,10802.0,1712.0,430.0,25.0,28193.0,19966.0,1657.0,2736.0,35121.0,1314.0,284000.0,13429.0,14041.0,17322.0,255.0,13429.0,20687.0,2822.0,95351,0.07686305111197815,0.22441517430506502,0.5357780369795343,0.014721163837894008,0.9564133608717328,0.7296505588565255,3.33111364789447,0.1364141731522212
25100.0,34.7,63064.0,30195.0,3935.0,1745.0,571.0,110.0,16614.0,13275.0,1470.0,1431.0,11601.0,1348.0,328700.0,8721.0,9359.0,10297.0,92.0,8721.0,11481.0,933.0,95354,0.14602142771156856,0.15677290836653388,0.5917144731785938,0.008934641157618724,0.9318303237525377,0.46219123505976095,3.8986152324431256,0.08126469819702116
60338.0,37.7,80266.0,37631.0,6609.0,5951.0,1958.0,313.0,41377.0,37619.0,3173.0,5276.0,19779.0,1600.0,414500.0,21175.0,21847.0,27224.0,375.0,21175.0,29687.0,1607.0,95355,0.19870942794306015,0.10953296430110378,0.5746366418617748,0.013774610637672642,0.9692406280038449,0.32780337432463785,4.1805208333333335,0.05413143800316637
33033.0,39.7,91034.0,43030.0,3035.0,4085.0,1375.0,232.0,22604.0,20504.0,805.0,2909.0,10470.0,1659.0,459200.0,11288.0,11628.0,14863.0,166.0,11288.0,16193.0,899.0,95356,0.2518138382587153,0.09187781915054642,0.5519285839488713,0.0111686738881787,0.9707602339181286,0.31695577150122606,4.572734579063693,0.055517816340393995
14403.0,35.0,92372.0,35373.0,1741.0,1215.0,281.0,8.0,9232.0,8155.0,800.0,593.0,6500.0,2004.0,392700.0,4300.0,4396.0,6040.0,107.0,4300.0,6635.0,440.0,95357,0.16291161178509533,0.12087759494549746,0.5738665965587783,0.01771523178807947,0.978161965423112,0.45129486912448796,3.8411510312707917,0.06631499623210249
31268.0,30.4,70740.0,25481.0,4308.0,1771.0,431.0,53.0,18172.0,16583.0,420.0,1169.0,19535.0,1503.0,376200.0,8339.0,8761.0,11647.0,44.0,8339.0,13597.0,1370.0,95358,0.12409200968523003,0.13777664065498274,0.5371030997656298,0.0037777968575598867,0.9518319826503824,0.6247601381604196,3.9221556886227544,0.10075752004118556
13781.0,34.9,72056.0,29526.0,1314.0,590.0,157.0,0.0,8839.0,8283.0,68.0,463.0,9747.0,1134.0,356800.0,4090.0,4553.0,6461.0,0.0,4090.0,7307.0,773.0,95360,0.08451182260436702,0.09534866845657064,0.5244528514977623,0.0,0.8983088073797496,0.7072781365648356,5.295120517342739,0.10578896948131929
35107.0,39.7,88524.0,40969.0,4012.0,3395.0,1110.0,237.0,23258.0,25537.0,284.0,767.0,10301.0,1423.0,469200.0,12478.0,13161.0,15092.0,0.0,12478.0,16809.0,1324.0,95361,0.20388683463754406,0.11427920357763409,0.44229949193183926,0.0,0.9481042473976141,0.29341726721166717,5.184118060435699,0.07876732702718782
29784.0,32.4,88728.0,30222.0,2365.0,1764.0,601.0,170.0,17620.0,13472.0,1363.0,1123.0,19926.0,1566.0,429300.0,8063.0,8570.0,12586.0,43.0,8063.0,14021.0,945.0,95363,0.14387060158910328,0.07940504969110931,0.5482825432960695,0.0034164945177180997,0.9408401400233373,0.669016921837228,4.721583652618135,0.06739890164752871
3882.0,33.2,41394.0,19063.0,1333.0,113.0,23.0,0.0,2409.0,1333.0,0.0,0.0,3746.0,909.0,225500.0,1183.0,1306.0,1322.0,9.0,1183.0,1542.0,190.0,95365,0.05645496056454961,0.3433797011849562,0.3871430725119991,0.00680786686838124,0.9058192955589587,0.9649665121071612,3.7948294829482947,0.12321660181582361
